counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
580,-470,424,-2909,-469,492,29,392433097,30036034,500219902,0.964844,35757,-54.367889,61.275402
581,-470,424,-2909,-469,492,29,392433097,30036034,500219902,0.964844,35757,-54.367889,61.275402
582,-470,424,-2909,-469,492,29,392433097,30036034,500219902,0.964844,35757,-54.367889,61.275402
583,-498,403,-3186,-186,383,-93,392433096,30036031,500219902,0.96875,3028,-67.04245,53.809799
584,-498,403,-3186,-186,383,-93,392433096,30036031,500219902,0.96875,3028,-67.04245,53.809799
585,-498,403,-3186,-186,383,-93,392433096,30036031,500219902,0.96875,3028,-67.04245,53.809799
586,-493,380,-3451,9,355,-35,392433096,30036029,500219903,0.96875,3044,-47.273808,47.997936
587,-493,380,-3451,9,355,-35,392433096,30036029,500219903,0.96875,3044,-47.273808,47.997936
588,-493,380,-3451,9,355,-35,392433096,30036029,500219903,0.96875,3044,-47.273808,47.997936
589,-491,368,-3779,-4,175,51,392433095,30036027,500219904,0.96875,3034,-20.768587,43.816551
590,-491,368,-3779,-4,175,51,392433095,30036027,500219904,0.96875,3034,-20.768587,43.816551
591,-491,368,-3779,-4,175,51,392433095,30036027,500219904,0.96875,3034,-20.768587,43.816551
592,-515,357,-4142,-25,119,51,392433095,30036025,500219904,0.96875,35765,-8.736449,32.255535
593,-515,357,-4142,-25,119,51,392433095,30036025,500219904,0.96875,35765,-8.736449,32.255535
594,-515,357,-4142,-25,119,51,392433095,30036025,500219904,0.96875,35765,-8.736449,32.255535
595,-489,335,-4535,-88,144,-317,392433095,30036023,500219905,0.96875,2989,-20.231632,34.146969
596,-489,335,-4535,-88,144,-317,392433095,30036023,500219905,0.96875,2989,-20.231632,34.146969
597,-489,335,-4535,-88,144,-317,392433095,30036023,500219905,0.96875,2989,-20.231632,34.146969
598,-515,321,-4978,-95,22,-325,392433094,30036021,500219905,0.96875,2975,-51.654362,25.428164
599,-515,321,-4978,-95,22,-325,392433094,30036021,500219905,0.96875,2975,-51.654362,25.428164
600,-515,321,-4978,-95,22,-325,392433094,30036021,500219905,0.96875,2975,-51.654362,25.428164
601,-537,324,-5440,-569,152,-176,392433094,30036019,500219905,0.972656,2997,-17.275652,12.756565
602,-537,324,-5440,-569,152,-176,392433094,30036019,500219905,0.972656,2997,-17.275652,12.756565
603,-537,324,-5440,-569,152,-176,392433094,30036019,500219905,0.972656,2997,-17.275652,12.756565
604,-577,357,-5902,-530,125,38,392433095,30036018,500219905,0.972656,3049,-32.470604,30.51582
605,-577,357,-5902,-530,125,38,392433095,30036018,500219905,0.972656,3049,-32.470604,30.51582
606,-577,357,-5902,-530,125,38,392433095,30036018,500219905,0.972656,3049,-32.470604,30.51582
607,-637,391,-6304,-491,147,-385,392433096,30036016,500219905,0.976562,3034,-23.527319,36.917362
608,-637,391,-6304,-491,147,-385,392433096,30036016,500219905,0.976562,3034,-23.527319,36.917362
609,-637,391,-6304,-491,147,-385,392433096,30036016,500219905,0.976562,3034,-23.527319,36.917362
610,-574,420,-6562,-163,-129,181,392433098,30036015,500219905,0.984375,3053,-23.724567,35.037056
611,-574,420,-6562,-163,-129,181,392433098,30036015,500219905,0.984375,3053,-23.724567,35.037056
612,-574,420,-6562,-163,-129,181,392433098,30036015,500219905,0.984375,3053,-23.724567,35.037056
613,-541,456,-6800,87,105,176,392433100,30036013,500219904,0.988281,3252,-48.698372,35.959511
614,-541,456,-6800,87,105,176,392433100,30036013,500219904,0.988281,3252,-48.698372,35.959511
615,-541,456,-6800,87,105,176,392433100,30036013,500219904,0.988281,3252,-48.698372,35.959511
616,-573,495,-7040,150,45,60,392433102,30036011,500219903,0.992188,3162,-62.516705,46.163143
617,-573,495,-7040,150,45,60,392433102,30036011,500219903,0.992188,3162,-62.516705,46.163143
618,-573,495,-7040,150,45,60,392433102,30036011,500219903,0.992188,3162,-62.516705,46.163143
619,-587,494,-7180,83,-9,-102,392433103,30036010,500219902,0.996094,3107,-42.956264,58.907566
620,-587,494,-7180,83,-9,-102,392433103,30036010,500219902,0.996094,3107,-42.956264,58.907566
621,-587,494,-7180,83,-9,-102,392433103,30036010,500219902,0.996094,3107,-42.956264,58.907566
622,-540,463,-7281,504,-194,11,392433105,30036008,500219901,0.996094,3096,-54.637733,58.276413
623,-540,463,-7281,504,-194,11,392433105,30036008,500219901,0.996094,3096,-54.637733,58.276413
624,-540,463,-7281,504,-194,11,392433105,30036008,500219901,0.996094,3096,-54.637733,58.276413
625,-586,459,-7407,128,114,0,392433107,30036006,500219899,0.996094,3101,-64.002914,60.763603
626,-586,459,-7407,128,114,0,392433107,30036006,500219899,0.996094,3101,-64.002914,60.763603
627,-586,459,-7407,128,114,0,392433107,30036006,500219899,0.996094,3101,-64.002914,60.763603
628,-586,433,-7507,406,-20,-121,392433109,30036004,500219898,0.996094,3100,-48.632629,78.555229
629,-586,433,-7507,406,-20,-121,392433109,30036004,500219898,0.996094,3100,-48.632629,78.555229
630,-586,433,-7507,406,-20,-121,392433109,30036004,500219898,0.996094,3100,-48.632629,78.555229
631,-628,448,-7598,137,348,-216,392433111,30036002,500219896,0.996094,3098,-75.362206,48.326271
632,-628,448,-7598,137,348,-216,392433111,30036002,500219896,0.996094,3098,-75.362206,48.326271
633,-628,448,-7598,137,348,-216,392433111,30036002,500219896,0.996094,3098,-75.362206,48.326271
634,-613,460,-7681,428,272,-96,392433113,30036000,500219895,0.992188,35864,-52.661602,70.293938
635,-613,460,-7681,428,272,-96,392433113,30036000,500219895,0.992188,35864,-52.661602,70.293938
636,-613,460,-7681,428,272,-96,392433113,30036000,500219895,0.992188,35864,-52.661602,70.293938
637,-632,456,-7773,214,244,-82,392433114,30035998,500219894,0.996094,3093,-78.921173,49.310814
638,-632,456,-7773,214,244,-82,392433114,30035998,500219894,0.996094,3093,-78.921173,49.310814
639,-632,456,-7773,214,244,-82,392433114,30035998,500219894,0.996094,3093,-78.921173,49.310814
640,-622,458,-7862,263,-46,108,392433116,30035997,500219893,0.992188,3092,-56.07943,45.886505
641,-622,458,-7862,263,-46,108,392433116,30035997,500219893,0.992188,3092,-56.07943,45.886505
642,-622,458,-7862,263,-46,108,392433116,30035997,500219893,0.992188,3092,-56.07943,45.886505
643,-583,456,-7952,274,-321,162,392433117,30035995,500219892,0.996094,3084,-58.526081,37.255535
644,-583,456,-7952,274,-321,162,392433117,30035995,500219892,0.996094,3084,-58.526081,37.255535
645,-583,456,-7952,274,-321,162,392433117,30035995,500219892,0.996094,3084,-58.526081,37.255535
646,-574,439,-8049,148,-263,-361,392433118,30035993,500219891,0.988281,3074,-50.088253,54.739002
647,-574,439,-8049,148,-263,-361,392433118,30035993,500219891,0.988281,3074,-50.088253,54.739002
648,-574,439,-8049,148,-263,-361,392433118,30035993,500219891,0.988281,3074,-50.088253,54.739002
649,-537,457,-8155,235,-368,-137,392433120,30035991,500219889,0.988281,3065,-35.800533,54.339802
650,-537,457,-8155,235,-368,-137,392433120,30035991,500219889,0.988281,3065,-35.800533,54.339802
651,-537,457,-8155,235,-368,-137,392433120,30035991,500219889,0.988281,3065,-35.800533,54.339802
652,-528,494,-8296,465,-152,33,392433121,30035989,500219888,0.988281,2979,-23.943731,37.570774
653,-528,494,-8296,465,-152,33,392433121,30035989,500219888,0.988281,2979,-23.943731,37.570774
654,-528,494,-8296,465,-152,33,392433121,30035989,500219888,0.988281,2979,-23.943731,37.570774
655,-582,494,-8422,567,86,-273,392433123,30035987,500219887,0.984375,3042,-87.775421,15.123385
656,-582,494,-8422,567,86,-273,392433123,30035987,500219887,0.984375,3042,-87.775421,15.123385
657,-582,494,-8422,567,86,-273,392433123,30035987,500219887,0.984375,3042,-87.775421,15.123385
658,-530,486,-8502,508,-29,-103,392433125,30035984,500219886,0.988281,3056,-10.499353,78.636139
659,-530,486,-8502,508,-29,-103,392433125,30035984,500219886,0.988281,3056,-10.499353,78.636139
660,-530,486,-8502,508,-29,-103,392433125,30035984,500219886,0.988281,3056,-10.499353,78.636139
661,-451,470,-8539,676,-9,10,392433126,30035981,500219886,0.992188,3081,-23.758791,47.14896
662,-451,470,-8539,676,-9,10,392433126,30035981,500219886,0.992188,3081,-23.758791,47.14896
663,-451,470,-8539,676,-9,10,392433126,30035981,500219886,0.992188,3081,-23.758791,47.14896
664,-491,479,-8593,284,588,106,392433127,30035978,500219885,0.992188,3072,0,80.144226
665,-491,479,-8593,284,588,106,392433127,30035978,500219885,0.992188,3072,0,80.144226
666,-491,479,-8593,284,588,106,392433127,30035978,500219885,0.992188,3072,0,80.144226
667,-464,452,-8643,398,383,-154,392433128,30035976,500219885,0.992188,3091,18.031769,59.177296
668,-464,452,-8643,398,383,-154,392433128,30035976,500219885,0.992188,3091,18.031769,59.177296
669,-464,452,-8643,398,383,-154,392433128,30035976,500219885,0.992188,3091,18.031769,59.177296
670,-425,444,-8680,54,168,76,392433128,30035975,500219884,0.992188,3090,15.238789,45.010075
671,-425,444,-8680,54,168,76,392433128,30035975,500219884,0.992188,3090,15.238789,45.010075
672,-425,444,-8680,54,168,76,392433128,30035975,500219884,0.992188,3090,15.238789,45.010075
673,-390,461,-8731,450,340,98,392433129,30035973,500219884,0.992188,3077,2.008096,44.484116
674,-390,461,-8731,450,340,98,392433129,30035973,500219884,0.992188,3077,2.008096,44.484116
675,-390,461,-8731,450,340,98,392433129,30035973,500219884,0.992188,3077,2.008096,44.484116
676,-394,435,-8788,82,247,-138,392433130,30035971,500219883,0.992188,3075,3.008034,42.202255
677,-394,435,-8788,82,247,-138,392433130,30035971,500219883,0.992188,3075,3.008034,42.202255
678,-394,435,-8788,82,247,-138,392433130,30035971,500219883,0.992188,3075,3.008034,42.202255
679,-341,366,-8850,37,-220,-91,392433131,30035970,500219883,0.988281,3075,18.031769,33.287228
680,-341,366,-8850,37,-220,-91,392433131,30035970,500219883,0.988281,3075,18.031769,33.287228
681,-372,374,-8920,193,-91,-324,392433131,30035969,500219882,0.992188,3082,-24.097149,17.793646
682,-372,374,-8920,193,-91,-324,392433131,30035969,500219882,0.992188,3082,-24.097149,17.793646
683,-372,374,-8920,193,-91,-324,392433131,30035969,500219882,0.992188,3082,-24.097149,17.793646
684,-416,407,-9007,583,113,-325,392433133,30035968,500219882,0.992188,3112,18.253672,52.417358
685,-416,407,-9007,583,113,-325,392433133,30035968,500219882,0.992188,3112,18.253672,52.417358
686,-416,407,-9007,583,113,-325,392433133,30035968,500219882,0.992188,3112,18.253672,52.417358
687,-452,416,-9081,61,-53,360,392433134,30035967,500219881,1,3114,-6.122911,40.691128
688,-452,416,-9081,61,-53,360,392433134,30035967,500219881,1,3114,-6.122911,40.691128
689,-452,416,-9081,61,-53,360,392433134,30035967,500219881,1,3114,-6.122911,40.691128
690,-459,393,-9189,201,139,-242,392433135,30035966,500219881,1,3105,-2.964699,37.215927
691,-459,393,-9189,201,139,-242,392433135,30035966,500219881,1,3105,-2.964699,37.215927
692,-459,393,-9189,201,139,-242,392433135,30035966,500219881,1,3105,-2.964699,37.215927
693,-553,431,-9399,316,348,-89,392433136,30035965,500219881,1.003906,3106,-27.405165,31.478735
694,-553,431,-9399,316,348,-89,392433136,30035965,500219881,1.003906,3106,-27.405165,31.478735
695,-553,431,-9399,316,348,-89,392433136,30035965,500219881,1.003906,3106,-27.405165,31.478735
696,-570,431,-9628,260,49,95,392433137,30035964,500219880,1.007812,3121,-6.122911,24.8668
697,-570,431,-9628,260,49,95,392433137,30035964,500219880,1.007812,3121,-6.122911,24.8668
698,-570,431,-9628,260,49,95,392433137,30035964,500219880,1.007812,3121,-6.122911,24.8668
699,-572,426,-9899,22,-82,156,392433138,30035963,500219880,1.007812,3128,-33.841751,9.086978
700,-572,426,-9899,22,-82,156,392433138,30035963,500219880,1.007812,3128,-33.841751,9.086978
701,-572,426,-9899,22,-82,156,392433138,30035963,500219880,1.007812,3128,-33.841751,9.086978
702,-591,444,-10267,87,26,166,392433138,30035963,500219879,1.007812,3138,-6.169483,27.333755
703,-591,444,-10267,87,26,166,392433138,30035963,500219879,1.007812,3138,-6.169483,27.333755
704,-591,444,-10267,87,26,166,392433138,30035963,500219879,1.007812,3138,-6.169483,27.333755
705,-600,453,-10731,236,164,-47,392433139,30035963,500219878,1.003906,3128,-49.377789,13.672949
706,-600,453,-10731,236,164,-47,392433139,30035963,500219878,1.003906,3128,-49.377789,13.672949
707,-600,453,-10731,236,164,-47,392433139,30035963,500219878,1.003906,3128,-49.377789,13.672949
708,-623,383,-11254,284,-12,-780,392433139,30035962,500219877,1,3100,-45.778008,40.563686
709,-623,383,-11254,284,-12,-780,392433139,30035962,500219877,1,3100,-45.778008,40.563686
710,-623,383,-11254,284,-12,-780,392433139,30035962,500219877,1,3100,-45.778008,40.563686
711,-645,376,-11790,219,96,105,392433140,30035962,500219877,1,3089,-24.20673,6.702961
712,-645,376,-11790,219,96,105,392433140,30035962,500219877,1,3089,-24.20673,6.702961
713,-645,376,-11790,219,96,105,392433140,30035962,500219877,1,3089,-24.20673,6.702961
714,-710,385,-12310,275,33,-85,392433140,30035963,500219876,0.996094,3091,-36.342972,-26.836121
715,-710,385,-12310,275,33,-85,392433140,30035963,500219876,0.996094,3091,-36.342972,-26.836121
716,-710,385,-12310,275,33,-85,392433140,30035963,500219876,0.996094,3091,-36.342972,-26.836121
717,-737,399,-12728,284,108,159,392433141,30035963,500219876,0.992188,3093,-48.501125,-8.953465
718,-737,399,-12728,284,108,159,392433141,30035963,500219876,0.992188,3093,-48.501125,-8.953465
719,-737,399,-12728,284,108,159,392433141,30035963,500219876,0.992188,3093,-48.501125,-8.953465
720,-733,392,12682,38,-66,108,392433141,30035964,500219875,0.992188,3088,-33.359596,15.675644
721,-733,392,12682,38,-66,108,392433141,30035964,500219875,0.992188,3088,-33.359596,15.675644
722,-733,392,12682,38,-66,108,392433141,30035964,500219875,0.992188,3088,-33.359596,15.675644
723,-722,388,12365,175,138,-391,392433141,30035965,500219875,0.992188,3075,-36.244347,13.381648
724,-722,388,12365,175,138,-391,392433141,30035965,500219875,0.992188,3075,-36.244347,13.381648
725,-722,388,12365,175,138,-391,392433141,30035965,500219875,0.992188,3075,-36.244347,13.381648
726,-674,428,12038,142,-232,-434,392433142,30035967,500219874,0.988281,3070,-71.995567,15.505717
727,-674,428,12038,142,-232,-434,392433142,30035967,500219874,0.988281,3070,-71.995567,15.505717
728,-674,428,12038,142,-232,-434,392433142,30035967,500219874,0.988281,3070,-71.995567,15.505717
729,-653,463,11719,336,-374,-338,392433142,30035968,500219874,0.992188,3080,-45.09996,33.302395
730,-653,463,11719,336,-374,-338,392433142,30035968,500219874,0.992188,3080,-45.09996,33.302395
731,-653,463,11719,336,-374,-338,392433142,30035968,500219874,0.992188,3080,-45.09996,33.302395
732,-638,476,11459,-173,-403,459,392433143,30035970,500219874,1,3112,-30.477577,9.002015
733,-638,476,11459,-173,-403,459,392433143,30035970,500219874,1,3112,-30.477577,9.002015
734,-638,476,11459,-173,-403,459,392433143,30035970,500219874,1,3112,-30.477577,9.002015
735,-672,456,11273,13,-363,-150,392433144,30035972,500219874,1.003906,3102,-67.080803,40.527275
736,-672,456,11273,13,-363,-150,392433144,30035972,500219874,1.003906,3102,-67.080803,40.527275
737,-672,456,11273,13,-363,-150,392433144,30035972,500219874,1.003906,3102,-67.080803,40.527275
738,-707,452,11152,-67,-266,-8,392433145,30035974,500219873,1.007812,3114,-36.605972,40.545479
739,-707,452,11152,-67,-266,-8,392433145,30035974,500219873,1.007812,3114,-36.605972,40.545479
740,-707,452,11152,-67,-266,-8,392433145,30035974,500219873,1.007812,3114,-36.605972,40.545479
741,-723,452,11078,12,-313,-166,392433146,30035975,500219872,1.007812,3105,-12.229383,45.151676
742,-723,452,11078,12,-313,-166,392433146,30035975,500219872,1.007812,3105,-12.229383,45.151676
743,-723,452,11078,12,-313,-166,392433146,30035975,500219872,1.007812,3105,-12.229383,45.151676
744,-723,452,11078,12,-313,-166,392433146,30035975,500219872,1.007812,3105,-12.229383,45.151676
745,-775,462,11019,45,-235,58,392433147,30035977,500219871,1.003906,3110,-26.378288,61.430832
746,-775,462,11019,45,-235,58,392433147,30035977,500219871,1.003906,3110,-26.378288,61.430832
747,-775,462,11019,45,-235,58,392433147,30035977,500219871,1.003906,3110,-26.378288,61.430832
748,-763,476,11018,9,-232,-25,392433148,30035978,500219870,1,35895,-6.153046,63.608845
749,-763,476,11018,9,-232,-25,392433148,30035978,500219870,1,35895,-6.153046,63.608845
750,-772,509,11001,79,-206,219,392433150,30035980,500219869,1.003906,3159,-26.86161,50.689342
751,-772,509,11001,79,-206,219,392433150,30035980,500219869,1.003906,3159,-26.86161,50.689342
752,-772,509,11001,79,-206,219,392433150,30035980,500219869,1.003906,3159,-26.86161,50.689342
753,-772,509,11001,79,-206,219,392433150,30035980,500219869,1.003906,3159,-26.86161,50.689342
754,-779,526,10975,273,-375,-169,392433151,30035982,500219867,1.003906,35879,-18.549545,59.354633
755,-779,526,10975,273,-375,-169,392433151,30035982,500219867,1.003906,35879,-18.549545,59.354633
756,-779,526,10975,273,-375,-169,392433151,30035982,500219867,1.003906,35879,-18.549545,59.354633
757,-806,528,10932,151,-256,-113,392433152,30035984,500219866,1,3106,-27.503788,58.670887
758,-806,528,10932,151,-256,-113,392433152,30035984,500219866,1,3106,-27.503788,58.670887
759,-806,528,10932,151,-256,-113,392433152,30035984,500219866,1,3106,-27.503788,58.670887
760,-816,523,10894,-151,-400,121,392433153,30035986,500219865,1,35860,-20.208803,61.182007
761,-816,523,10894,-151,-400,121,392433153,30035986,500219865,1,35860,-20.208803,61.182007
762,-816,523,10894,-151,-400,121,392433153,30035986,500219865,1,35860,-20.208803,61.182007
763,-827,502,10890,-87,-418,-187,392433155,30035988,500219863,1,3083,-8.06891,67.02961
764,-827,502,10890,-87,-418,-187,392433155,30035988,500219863,1,3083,-8.06891,67.02961
765,-827,502,10890,-87,-418,-187,392433155,30035988,500219863,1,3083,-8.06891,67.02961
766,-837,503,10898,-179,-307,-360,392433156,30035989,500219862,0.992188,35813,-8.017772,62.164474
767,-837,503,10898,-179,-307,-360,392433156,30035989,500219862,0.992188,35813,-8.017772,62.164474
768,-837,503,10898,-179,-307,-360,392433156,30035989,500219862,0.992188,35813,-8.017772,62.164474
769,-796,521,10930,87,-217,-276,392433158,30035991,500219860,0.988281,3060,11.862284,71.533997
770,-796,521,10930,87,-217,-276,392433158,30035991,500219860,0.988281,3060,11.862284,71.533997
771,-796,521,10930,87,-217,-276,392433158,30035991,500219860,0.988281,3060,11.862284,71.533997
772,-772,558,10894,25,-132,-38,392433160,30035993,500219858,0.988281,35851,5.972235,83.789543
773,-772,558,10894,25,-132,-38,392433160,30035993,500219858,0.988281,35851,5.972235,83.789543
774,-772,558,10894,25,-132,-38,392433160,30035993,500219858,0.988281,35851,5.972235,83.789543
775,-782,589,10788,97,-443,92,392433163,30035994,500219856,0.988281,3062,-13.800978,81.526566
776,-782,589,10788,97,-443,92,392433163,30035994,500219856,0.988281,3062,-13.800978,81.526566
777,-823,573,10695,163,-480,-234,392433165,30035996,500219855,0.988281,35822,-41.786472,27.917036
778,-823,573,10695,163,-480,-234,392433165,30035996,500219855,0.988281,35822,-41.786472,27.917036
779,-823,573,10695,163,-480,-234,392433165,30035996,500219855,0.988281,35822,-41.786472,27.917036
780,-824,567,10654,242,-277,-112,392433167,30035998,500219853,0.996094,3058,11.668501,80.417618
